field_data_field_sirius_attachments	node	sirius_trust_worker_election	und	0	3
field_data_field_sirius_badge	taxonomy_term	sirius_skill	und	0	17
field_data_field_sirius_boolean	node	sirius_news	und	0	5
field_data_field_sirius_bulk_medium	node	sirius_bulk	und	0	45
field_data_field_sirius_bulk_status	node	sirius_bulk	und	0	45
field_data_field_sirius_category	node	sirius_log	und	0	1782743
field_data_field_sirius_check_number	node	sirius_payment	und	0	1206
field_data_field_sirius_contact	node	grievance_shop_contact	und	0	557
field_data_field_sirius_contact	node	sirius_contact_relationship	und	0	35774
field_data_field_sirius_contact	node	sirius_worker	und	0	117679
field_data_field_sirius_contact	user	user	und	0	62416
field_data_field_sirius_contact_alt	node	sirius_contact_relationship	und	0	35774
field_data_field_sirius_contact_relation	node	sirius_trust_worker_benefit	und	0	312447
field_data_field_sirius_contact_relations	node	sirius_trust_worker_election	und	7	29464
field_data_field_sirius_contact_reltype	node	sirius_contact_relationship	und	0	35774
field_data_field_sirius_contact_tags	node	sirius_contact	und	26	544243
field_data_field_sirius_contact_tags	node	smf_worker_month	und	17	13569799
field_data_field_sirius_content_types	taxonomy_term	grievance_document_types	und	1	38
field_data_field_sirius_count	node	sirius_contact_relationship	und	0	35774
field_data_field_sirius_count	node	sirius_dispatch_job	und	0	1
field_data_field_sirius_count	taxonomy_term	sirius_contact_relationship_types	und	0	2
field_data_field_sirius_count_yes	node	sirius_dispatch_job	und	0	260
field_data_field_sirius_css_class	taxonomy_term	grievance_contract_section_tags	und	0	6
field_data_field_sirius_currency	node	sirius_ledger_account	und	0	3
field_data_field_sirius_datetime	node	sirius_bulk	und	0	29
field_data_field_sirius_datetime	node	sirius_dispatch_job	und	0	4
field_data_field_sirius_datetime	node	sirius_employer_payperiod	und	0	18395
field_data_field_sirius_datetime	node	sirius_payment	und	0	3085
field_data_field_sirius_datetime	node	sirius_payperiod	und	0	2936075
field_data_field_sirius_datetime	node	sirius_phonenumber	und	0	1
field_data_field_sirius_datetime_completed	node	sirius_bulk	und	0	28
field_data_field_sirius_datetime_completed	node	sirius_dispatch_job	und	0	1
field_data_field_sirius_datetime_completed	node	sirius_employer_payperiod	und	0	18395
field_data_field_sirius_datetime_completed	node	sirius_news	und	0	5
field_data_field_sirius_datetime_completed	node	sirius_payperiod	und	0	2936075
field_data_field_sirius_datetime_created	node	sirius_dispatch_job	und	0	4
field_data_field_sirius_datetime_created	node	sirius_payment	und	0	3456
field_data_field_sirius_date_end	node	sirius_contact_relationship	und	0	132
field_data_field_sirius_date_end	node	sirius_dispatch	und	0	7114
field_data_field_sirius_date_end	node	sirius_employer_payperiod	und	0	18395
field_data_field_sirius_date_end	node	sirius_payperiod	und	0	3617318
field_data_field_sirius_date_end	node	sirius_trust_worker_benefit	und	0	442235
field_data_field_sirius_date_end	node	sirius_trust_worker_election	und	0	171308
field_data_field_sirius_date_start	node	sirius_contact_relationship	und	0	35659
field_data_field_sirius_date_start	node	sirius_dispatch	und	0	51533
field_data_field_sirius_date_start	node	sirius_employer_payperiod	und	0	18395
field_data_field_sirius_date_start	node	sirius_payperiod	und	0	3617328
field_data_field_sirius_date_start	node	sirius_trust_worker_benefit	und	0	609448
field_data_field_sirius_date_start	node	sirius_trust_worker_election	und	0	243325
field_data_field_sirius_date_start	node	smf_worker_month	und	0	2532136
field_data_field_sirius_denorm_benefits	node	sirius_worker	und	12	141216
field_data_field_sirius_dispatch_asi	node	sirius_worker	und	0	21416
field_data_field_sirius_dispatch_available	taxonomy_term	sirius_dispatch_sib	und	0	6
field_data_field_sirius_dispatch_available	taxonomy_term	sirius_work_status	und	0	14
field_data_field_sirius_dispatch_availdate	node	sirius_worker	und	0	115
field_data_field_sirius_dispatch_cbn	node	sirius_dispatch	und	0	51538
field_data_field_sirius_dispatch_eba	node	sirius_dispatch_job	und	0	4
field_data_field_sirius_dispatch_eba	node	sirius_worker	und	0	117679
field_data_field_sirius_dispatch_eba_dates	node	sirius_dispatch_job	und	0	1
field_data_field_sirius_dispatch_facility	node	sirius_dispatch_job	und	0	3
field_data_field_sirius_dispatch_hfe_until	node	sirius_worker	und	0	115
field_data_field_sirius_dispatch_job	node	sirius_dispatch	und	0	51538
field_data_field_sirius_dispatch_job_group	node	sirius_dispatch_job	und	0	1
field_data_field_sirius_dispatch_job_nfcns	node	sirius_dispatch_job	und	0	1
field_data_field_sirius_dispatch_job_status	node	sirius_dispatch_job	und	0	319
field_data_field_sirius_dispatch_job_type	node	sirius_dispatch_job	und	0	319
field_data_field_sirius_dispatch_job_types	node	grievance_shop	und	0	3
field_data_field_sirius_dispatch_job_types	taxonomy_term	sirius_member_status	und	0	4
field_data_field_sirius_dispatch_medium	node	sirius_worker	und	0	117679
field_data_field_sirius_dispatch_status	node	sirius_dispatch	und	0	51538
field_data_field_sirius_dispatch_type	node	sirius_dispatch	und	0	51538
field_data_field_sirius_dob	node	sirius_worker	und	0	82919
field_data_field_sirius_dollar_amt	node	sirius_payment	und	0	3449
field_data_field_sirius_domain	node	grievance_basic_page	und	0	2
field_data_field_sirius_domain	node	grievance_contract_template	und	0	1
field_data_field_sirius_domain	node	grievance_letter_template	und	0	7
field_data_field_sirius_domain	node	grievance_shop	und	0	254
field_data_field_sirius_domain	node	grievance_shop_contact	und	0	557
field_data_field_sirius_domain	node	sirius_bulk	und	0	44
field_data_field_sirius_domain	node	sirius_callerid	und	0	1
field_data_field_sirius_domain	node	sirius_contact	und	0	129055
field_data_field_sirius_domain	node	sirius_contact_relationship	und	0	35774
field_data_field_sirius_domain	node	sirius_dispatch	und	0	51538
field_data_field_sirius_domain	node	sirius_dispatch_facility	und	0	1
field_data_field_sirius_domain	node	sirius_dispatch_job	und	0	318
field_data_field_sirius_domain	node	sirius_employee	und	0	539
field_data_field_sirius_domain	node	sirius_employer_payperiod	und	0	18395
field_data_field_sirius_domain	node	sirius_feed	und	0	3681
field_data_field_sirius_domain	node	sirius_json_definition	und	0	108
field_data_field_sirius_domain	node	sirius_ledger_account	und	0	3
field_data_field_sirius_domain	node	sirius_letterhead	und	0	1
field_data_field_sirius_domain	node	sirius_log	und	0	1719256
field_data_field_sirius_domain	node	sirius_news	und	0	5
field_data_field_sirius_domain	node	sirius_payment	und	0	3458
field_data_field_sirius_domain	node	sirius_payperiod	und	0	3617318
field_data_field_sirius_domain	node	sirius_phonenumber	und	0	3936
field_data_field_sirius_domain	node	sirius_trust_benefit	und	0	19
field_data_field_sirius_domain	node	sirius_trust_provider	und	0	12
field_data_field_sirius_domain	node	sirius_trust_worker_benefit	und	0	609486
field_data_field_sirius_domain	node	sirius_trust_worker_election	und	0	243328
field_data_field_sirius_domain	node	sirius_worker	und	0	117679
field_data_field_sirius_domain	node	smf_worker_month	und	0	2532136
field_data_field_sirius_domain	taxonomy_term	grievance_contact_types	und	0	8
field_data_field_sirius_domain	taxonomy_term	grievance_department	und	0	1
field_data_field_sirius_domain	taxonomy_term	grievance_document_types	und	0	1
field_data_field_sirius_domain	taxonomy_term	sirius_contact_relationship_types	und	0	9
field_data_field_sirius_domain	taxonomy_term	sirius_contact_tags	und	0	97
field_data_field_sirius_domain	taxonomy_term	sirius_dispatch_job_type	und	0	1
field_data_field_sirius_domain	taxonomy_term	sirius_event_participant_role	und	0	3
field_data_field_sirius_domain	taxonomy_term	sirius_event_participant_status	und	0	6
field_data_field_sirius_domain	taxonomy_term	sirius_event_type	und	0	2
field_data_field_sirius_domain	taxonomy_term	sirius_gender	und	0	5
field_data_field_sirius_domain	taxonomy_term	sirius_hour_type	und	0	11
field_data_field_sirius_domain	taxonomy_term	sirius_industry	und	0	4
field_data_field_sirius_domain	taxonomy_term	sirius_ledger_type	und	0	1
field_data_field_sirius_domain	taxonomy_term	sirius_member_status	und	0	7
field_data_field_sirius_domain	taxonomy_term	sirius_payment_type	und	0	8
field_data_field_sirius_domain	taxonomy_term	sirius_trust_benefit_type	und	0	9
field_data_field_sirius_domain	taxonomy_term	sirius_trust_election_type	und	0	4
field_data_field_sirius_domain	taxonomy_term	sirius_work_status	und	0	9
field_data_field_sirius_domain	user	user	und	0	3324
field_data_field_sirius_email	node	sirius_contact	und	0	28404
field_data_field_sirius_email	node	sirius_worker	und	0	17009
field_data_field_sirius_emails	node	sirius_dispatch_job	und	9	11
field_data_field_sirius_event_proles	taxonomy_term	sirius_event_participant_status	und	3	24
field_data_field_sirius_event_proles	taxonomy_term	sirius_event_type	und	2	7
field_data_field_sirius_fastload_status	node	sirius_contact	und	0	10000
field_data_field_sirius_fastload_status	node	sirius_log	und	0	10027
field_data_field_sirius_feed_status	node	sirius_feed	und	0	3684
field_data_field_sirius_gender	node	sirius_worker	und	0	80448
field_data_field_sirius_gender_nota_calc	node	sirius_worker	und	0	117679
field_data_field_sirius_gender_nota_val	node	sirius_worker	und	0	1195
field_data_field_sirius_headshot	node	sirius_worker	und	0	2
field_data_field_sirius_id	node	grievance_shop	und	0	233
field_data_field_sirius_id	node	sirius_contact	und	0	10000
field_data_field_sirius_id	node	sirius_dispatch_job	und	0	2
field_data_field_sirius_id	node	sirius_employee	und	0	539
field_data_field_sirius_id	node	sirius_ledger_account	und	0	3
field_data_field_sirius_id	node	sirius_payment	und	0	819
field_data_field_sirius_id	node	sirius_phonenumber	und	0	3952
field_data_field_sirius_id	node	sirius_trust_benefit	und	0	19
field_data_field_sirius_id	node	sirius_worker	und	0	117679
field_data_field_sirius_id	taxonomy_term	grievance_department	und	0	1
field_data_field_sirius_id	taxonomy_term	grievance_job_classification	und	0	4
field_data_field_sirius_id	taxonomy_term	grievance_log_types	und	0	1
field_data_field_sirius_id	taxonomy_term	sirius_contact_relationship_types	und	0	10
field_data_field_sirius_id	taxonomy_term	sirius_contact_tags	und	0	80
field_data_field_sirius_id	taxonomy_term	sirius_gender	und	0	5
field_data_field_sirius_id	taxonomy_term	sirius_hour_type	und	0	10
field_data_field_sirius_id	taxonomy_term	sirius_industry	und	0	4
field_data_field_sirius_id	taxonomy_term	sirius_member_status	und	0	7
field_data_field_sirius_id	taxonomy_term	sirius_skill	und	0	156
field_data_field_sirius_id	taxonomy_term	sirius_trust_benefit_type	und	0	9
field_data_field_sirius_id	taxonomy_term	sirius_trust_election_type	und	0	3
field_data_field_sirius_id	taxonomy_term	sirius_work_status	und	0	7
field_data_field_sirius_id2	node	sirius_dispatch_job	und	0	316
field_data_field_sirius_id2	node	sirius_worker	und	0	33615
field_data_field_sirius_id2	taxonomy_term	sirius_skill	und	0	156
field_data_field_sirius_id2	taxonomy_term	sirius_work_status	und	0	5
field_data_field_sirius_id3	node	sirius_worker	und	0	78887
field_data_field_sirius_industry	node	grievance_shop	und	3	256
field_data_field_sirius_industry	node	sirius_dispatch_job	und	0	319
field_data_field_sirius_industry	node	sirius_worker	und	3	68836
field_data_field_sirius_industry	taxonomy_term	sirius_member_status	und	0	7
field_data_field_sirius_industry	taxonomy_term	sirius_skill	und	0	1
field_data_field_sirius_json	node	grievance_letter_template	und	0	1
field_data_field_sirius_json	node	grievance_shop	und	0	248
field_data_field_sirius_json	node	sirius_bulk	und	0	38
field_data_field_sirius_json	node	sirius_contact	und	0	128248
field_data_field_sirius_json	node	sirius_domain	und	0	1
field_data_field_sirius_json	node	sirius_feed	und	0	3541
field_data_field_sirius_json	node	sirius_json_definition	und	0	140
field_data_field_sirius_json	node	sirius_ledger_account	und	0	3
field_data_field_sirius_json	node	sirius_letterhead	und	0	1
field_data_field_sirius_json	node	sirius_log	und	0	247099
field_data_field_sirius_json	node	sirius_payment	und	0	540
field_data_field_sirius_json	node	sirius_payperiod	und	0	3613866
field_data_field_sirius_json	node	sirius_phonenumber	und	0	3952
field_data_field_sirius_json	node	sirius_trust_benefit	und	0	4
field_data_field_sirius_json	node	sirius_trust_provider	und	0	12
field_data_field_sirius_json	node	sirius_trust_worker_benefit	und	0	253926
field_data_field_sirius_json	node	sirius_worker	und	0	116605
field_data_field_sirius_json	node	smf_worker_month	und	0	2474169
field_data_field_sirius_json	taxonomy_term	grievance_contact_types	und	0	11
field_data_field_sirius_json	taxonomy_term	sirius_contact_tags	und	0	11
field_data_field_sirius_json	taxonomy_term	sirius_dispatch_job_type	und	0	10
field_data_field_sirius_json	taxonomy_term	sirius_event_participant_role	und	0	3
field_data_field_sirius_json	taxonomy_term	sirius_event_participant_status	und	0	9
field_data_field_sirius_json	taxonomy_term	sirius_event_type	und	0	3
field_data_field_sirius_json	taxonomy_term	sirius_industry	und	0	3
field_data_field_sirius_json	taxonomy_term	sirius_member_status	und	0	7
field_data_field_sirius_json	taxonomy_term	sirius_payment_type	und	0	8
field_data_field_sirius_json	taxonomy_term	sirius_trust_election_type	und	0	2
field_data_field_sirius_json	user	user	und	0	4
field_data_field_sirius_lang	node	sirius_contact	und	4	1345
field_data_field_sirius_ledger_account	node	sirius_payment	und	0	3458
field_data_field_sirius_ledger_allocated	node	sirius_payment	und	0	3458
field_data_field_sirius_letterhead_format	node	sirius_letterhead	und	0	1
field_data_field_sirius_letter_content_type	node	grievance_letter_template	und	1	14
field_data_field_sirius_log_handler	node	sirius_log	und	19	1803812
field_data_field_sirius_member_active	taxonomy_term	sirius_work_status	und	0	14
field_data_field_sirius_member_status	node	sirius_dispatch_job	und	2	196
field_data_field_sirius_member_status	node	sirius_worker	und	3	68673
field_data_field_sirius_merchant_name	node	sirius_payment	und	0	1848
field_data_field_sirius_message	node	sirius_log	und	0	1772699
field_data_field_sirius_mustlog	node	grievance_letter_template	und	0	9
field_data_field_sirius_name	node	sirius_contact	und	0	131581
field_data_field_sirius_name	node	sirius_worker	und	0	117679
field_data_field_sirius_name_alt	taxonomy_term	sirius_contact_relationship_types	und	0	10
field_data_field_sirius_name_display	node	sirius_callerid	und	0	1
field_data_field_sirius_name_display	taxonomy_term	sirius_dispatch_job_type	und	0	10
field_data_field_sirius_name_display	taxonomy_term	sirius_dispatch_sib	und	0	6
field_data_field_sirius_name_short	node	sirius_domain	und	0	1
field_data_field_sirius_name_short	node	sirius_ledger_account	und	0	1
field_data_field_sirius_name_short	taxonomy_term	sirius_gender	und	0	5
field_data_field_sirius_name_short	taxonomy_term	sirius_skill	und	0	10
field_data_field_sirius_name_tts	node	grievance_shop	und	0	2
field_data_field_sirius_nota	taxonomy_term	sirius_gender	und	0	1
field_data_field_sirius_notes	node	sirius_dispatch_job	und	0	2
field_data_field_sirius_notes	node	sirius_log	und	0	1770448
field_data_field_sirius_notes	node	sirius_payment	und	0	2063
field_data_field_sirius_notes	node	sirius_payperiod	und	0	1
field_data_field_sirius_notes	node	sirius_trust_worker_benefit	und	0	609349
field_data_field_sirius_notify	node	sirius_dispatch_job	und	0	4
field_data_field_sirius_paths	node	sirius_help	und	6	212
field_data_field_sirius_payer	node	sirius_payment	und	0	3418
field_data_field_sirius_payment_status	node	sirius_payment	und	0	3455
field_data_field_sirius_payment_type	node	sirius_payment	und	0	3455
field_data_field_sirius_payperiod_type	node	sirius_payperiod	und	0	1
field_data_field_sirius_payrate	node	sirius_dispatch	und	0	22191
field_data_field_sirius_phone	node	sirius_callerid	und	0	1
field_data_field_sirius_phone	node	sirius_contact	und	0	49561
field_data_field_sirius_phone	node	sirius_worker	und	0	36319
field_data_field_sirius_phone_alt	node	sirius_contact	und	0	1108
field_data_field_sirius_phone_alt	node	sirius_worker	und	0	752
field_data_field_sirius_phone_mobile	node	sirius_worker	und	0	25
field_data_field_sirius_public	node	grievance_basic_page	und	0	2
field_data_field_sirius_public	node	sirius_json_definition	und	0	5
field_data_field_sirius_rawhtml	node	grievance_letter_template	und	0	1
field_data_field_sirius_roles	node	sirius_news	und	3	11
field_data_field_sirius_roles	taxonomy_term	grievance_document_types	und	6	19
field_data_field_sirius_roles	taxonomy_term	sirius_member_status	und	0	2
field_data_field_sirius_signature	user	user	und	0	2
field_data_field_sirius_skills_availx	node	sirius_worker	und	0	117679
field_data_field_sirius_skill_expire	node	sirius_worker	und	0	115
field_data_field_sirius_sms	node	sirius_bulk	und	0	23
field_data_field_sirius_sms_possible	node	sirius_phonenumber	und	0	3952
field_data_field_sirius_source	node	sirius_contact	und	0	58934
field_data_field_sirius_ssn	node	sirius_worker	und	0	117566
field_data_field_sirius_summary	node	sirius_help	und	0	164
field_data_field_sirius_summary	node	sirius_log	und	0	1772684
field_data_field_sirius_term_proxy	node	sirius_term_proxy	und	0	254
field_data_field_sirius_term_source	taxonomy_term	sirius_event_participant_role	und	0	3
field_data_field_sirius_term_source	taxonomy_term	sirius_event_participant_status	und	0	6
field_data_field_sirius_term_source	taxonomy_term	sirius_event_type	und	0	2
field_data_field_sirius_trust_benefit	node	sirius_trust_worker_benefit	und	0	609445
field_data_field_sirius_trust_benefits	node	sirius_trust_worker_election	und	10	814823
field_data_field_sirius_trust_benefit_type	node	sirius_trust_benefit	und	0	19
field_data_field_sirius_trust_election	node	sirius_trust_worker_benefit	und	0	517841
field_data_field_sirius_trust_election_type	node	sirius_trust_worker_election	und	0	62032
field_data_field_sirius_trust_policy	node	sirius_trust_worker_election	und	0	242545
field_data_field_sirius_trust_subscriber	node	sirius_trust_worker_benefit	und	0	609486
field_data_field_sirius_type	node	sirius_feed	und	0	3684
field_data_field_sirius_type	node	sirius_json_definition	und	0	144
field_data_field_sirius_type	node	sirius_log	und	0	1782741
field_data_field_sirius_tz	node	sirius_domain	und	0	1
field_data_field_sirius_voice	node	sirius_bulk	und	0	1
field_data_field_sirius_voice_possible	node	sirius_phonenumber	und	0	3952
field_data_field_sirius_worker	node	sirius_dispatch	und	0	51538
field_data_field_sirius_worker	node	sirius_employee	und	0	539
field_data_field_sirius_worker	node	sirius_payperiod	und	0	3617328
field_data_field_sirius_worker	node	sirius_trust_worker_benefit	und	0	609480
field_data_field_sirius_worker	node	sirius_trust_worker_election	und	0	243325
field_data_field_sirius_worker	node	smf_worker_month	und	0	2532136
field_data_field_sirius_worker	user	user	und	0	62047
field_data_field_sirius_worker_dispstatus	node	sirius_worker	und	0	805
field_data_field_sirius_work_status	node	sirius_worker	und	0	167
